,Created at,User ID,Geolocation,Text
0,2022-10-09 10:58:31+00:00,1579063755924975617,,"@JoyceWhiteVance @DougJones Not a single valid, logical sentence in that entire clip.

Honestly, that's an achievement.

To misunderstand &amp; misrepresent simple facts that completely is an achievement."
1,2022-10-08 12:39:54+00:00,1578726879770873856,,"@JoyceWhiteVance He's behaving like he did when he was president.

Not good"
2,2022-10-06 13:59:09+00:00,1578022047913246725,,"@garyblack00 @elonmusk True
Possible EV vision is that the driver can place an order (ie 3 Whoppers), request directions/be driven to order location where the car is scanned &amp; payment withdrawn from associated account via a linked app"
3,2022-10-06 02:35:14+00:00,1577849937450205186,,RT @Yoda4ever: Panda express...🐶🐾🐼💨😅 https://t.co/CtvvCMyBeI
4,2022-10-06 02:35:03+00:00,1577849888460750848,,"@KamalaHarris @JoeBiden The GOP is telling people when, where and how many children they're to have.

No academic sex education
No birth control
No abortions

That's, literally, state dictated parenthood!"
5,2022-10-06 02:32:12+00:00,1577849171402543104,,"@svendover @amcikfan @garyblack00 @DaveTheMace Negatively affect market share?

Most Tesla devotees love the idea of being first-to-market, follow Musk, and like the non-traditional features and strategy.

Ads erases most of the above..."
6,2022-10-06 02:25:29+00:00,1577847482322599937,,RT @SheldrickTrust: Our Keepers show the youngest orphans what greens to eat &amp; how to strip branches - as demonstrated by A* student Vaarti…
7,2022-10-06 02:25:10+00:00,1577847401221656577,,@mariana057 I saw the dancers immediately. But I'm boring as hell (pun intended 😉)!
8,2022-10-06 02:23:42+00:00,1577847033842601984,,@AgathaChocolats That was NOT catnip!
9,2022-10-06 02:22:32+00:00,1577846739855441921,,"@elonmusk @LindseyGrahamSC Respectfully, your argument is void because of the map you chose.

Also, Putin committed a 'hit &amp; run' on those illegally annexed regions. Meaning that even he admits that he didn't have a majority there."
10,2022-10-06 02:18:07+00:00,1577845628952092674,,"RT @RColesworthy: Friends, I have a mutual aid request. Family members of a teacher at our daycare lost *everything* in a fire. They have a…"
11,2022-10-06 02:13:20+00:00,1577844424930988032,,"@LoriMcSmith1 @EdTrailblazer @_ashawndabney I never said it simply reduced symptoms.

Again, vaccines prevent disease by pre-exposing your immune system to a pathogen so that it can respond sooner &amp; more robustly. The disease occurs when pathogen replication reaches a certain level.
COVID is the ARDS, not a SARS2 infection"
12,2022-10-06 01:17:37+00:00,1577830404387733505,,@Gabriele_Corno We're supposed to believe that they aren't sentient beings?
13,2022-10-06 01:14:20+00:00,1577829575857520642,,"@brycePharmD2012 @garyblack00 @elonmusk @TEDchris Then it's fundamentally no longer Twitter, and he'll lose a large portion of users"
14,2022-10-06 00:57:48+00:00,1577825414730452995,,"RT @SheldrickTrust: Every day, these stories are unfolding across Kenya. A drought has swept across much of our country, creating a life-or…"
15,2022-10-06 00:51:37+00:00,1577823861873205248,,@SheldrickTrust Like a plane full of Supermen! Thank you sincerely ❤️🤗
16,2022-10-06 00:50:35+00:00,1577823599829962752,,RT @pdiimage: IRON MAIDEN ARTWORK https://t.co/SKiXMaaK2L
17,2022-10-06 00:47:38+00:00,1577822859392684032,,RT @Mintmobile: Turns out we're good at two things: offering premium wireless for $15/month and finding young talent.
18,2022-10-06 00:47:35+00:00,1577822843907309568,,"RT @Suzie1284: Nice heavy METAL day 
IRON MAIDEN 🔥🔥🔥 https://t.co/JkrQt9rTHw"
19,2022-10-06 00:47:15+00:00,1577822762521055232,,"RT @Mintmobile: Come for unlimited data, stay for the savings you get when we recommend a lower plan based on your usage."
20,2022-10-06 00:47:11+00:00,1577822743969554434,,@AssusReamus The whole kit n'kaboodle lol
21,2022-10-06 00:46:35+00:00,1577822593880674307,,"@nathaliejacoby1 AOC is a Russian asset

Our legal system will analyze whether Clarence Thomas was involved directly in wrongdoing on Jan 6th

Not fond of Thomas's political leanings
But it's wrong to condemn anyone without a fair hearing with valid evidence

Rule of law exists not mob rule"
22,2022-10-06 00:42:52+00:00,1577821658479460353,,"@SteeceTeri @babycatcalla @nathaliejacoby1 Nothing to do with questioning AOC

She's an obvious Russian asset for the Cancel Culture narrative"
23,2022-10-06 00:38:44+00:00,1577820616102739968,,"@LoriMcSmith1 @EdTrailblazer @_ashawndabney Yes, yes it is

Just like your smallpox vaccine didn't prevent you from contracting smallpox. Vaccines work by introducing your immune system to a dead, weakened or modified pathogen to create a defense mechanism that'll be triggered sooner if your exposed again
Preventing spread"
24,2022-10-06 00:34:43+00:00,1577819605183119363,,"@alexbal @EdTrailblazer @_ashawndabney Respectfully, you're conflating COVID with a SARS2 colonization or infection

The vaccine was to prevent COVID, the acute respiratory distress syndrome

PCR (NAAT) detects SARS2, the virus

Not the same thing

95% + of those who tested positive for SARS2 never developed COVID"
25,2022-10-06 00:30:21+00:00,1577818506476781568,,"@EdTrailblazer @_ashawndabney You're right about the vaccine.
However, there are other factors to transmission as well
With viruses, as opposed to bacterial infections, distance &amp; sanitizing are the main preventatives
Only N &amp; K95 masks worn less then 8hr without touching them prevent transmission

Thanks"
26,2022-10-06 00:26:34+00:00,1577817556085358592,,"@LoriMcSmith1 @EdTrailblazer @_ashawndabney COVID is the acute respiratory distress syndrome that the Covid-19 vaccines work to prevent.
The vaccine doesn't prevent people from SARS2 colonization or infection, which the PCR tests are designed to detect.
That's a misrepresentation of the vaccine
Thanks"
27,2022-10-06 00:20:20+00:00,1577815987780571141,,"@_ashawndabney As a healthcare worker, before I was vaccinated, I worked through the pandemic in direct patient care &amp; I never got it.
My 87 yr old father never did either."
28,2022-10-06 00:15:15+00:00,1577814709390217218,,"@MadScientistFF Most of my life

GPS is awesome for local roads &amp; completely new destinations. It can be horrible for taking you through small local neighborhoods with numerous side roads though."
29,2022-10-06 00:13:49+00:00,1577814346624892929,,@ddhershy Cinnamon raisin bread pudding (using less egg yolk for a healthy alternative) is also delicious 😋
30,2022-10-06 00:12:43+00:00,1577814069150715907,,"@carlywatters Respectfully, 35 isn't middle age by more than 10 years.

Enjoy your life &amp; yourself fully! You're beautiful!"
31,2022-10-06 00:11:49+00:00,1577813845350965254,,"RT @SheldrickTrust: The choreography of Ithumba's midday milk feed! Mukkoka &amp; Ambo make a beeline for their bottles, but Mapia &amp; Ndiwa doub…"
32,2022-10-06 00:10:31+00:00,1577813518220394498,,RT @Mintmobile: We don’t know if this is calculus or algebra…we do know that us being online-only saves you a ton of money on wireless.
33,2022-10-06 00:10:09+00:00,1577813426109353985,,"RT @pdiimage: IRON MAIDEN EDDIE ARTWORK
by ROMAN DUBINA https://t.co/Zj9wxtulI7"
34,2022-10-06 00:08:40+00:00,1577813051046330368,,"RT @MonicaMancillas: Did I put my book cover on a shirt and wear it all over town to celebrate the launch of my book? Why, yes. Yes I did.…"
35,2022-10-06 00:08:01+00:00,1577812888055595008,,@Georgina_Reads_ Congrats 🎉
36,2022-10-05 23:56:04+00:00,1577809879250640897,,RT @JohannaKristn7: Love them
37,2022-10-05 16:46:12+00:00,1577701700370141185,,"Here's the question - when the taboo of animal slaughter is removed from the dinner table, will vegetarians ingest 'humane, slaughter-free' animal meat?Also, utilizing tech like CRISPr-Cas9 can make red meat healthier...
https://t.co/iOZkdVNMGC"
38,2022-10-05 16:40:37+00:00,1577700294707871746,,"A collapsed dorsal fin is indicative of captivity, like being fed a fish liver diet to maintain protein &amp; fat stores.
Is the disappearance of Great Whites by this orca the result of a released captive Orca?

https://t.co/JqicyzELsa"
39,2022-10-02 01:29:05+00:00,1576383736018763776,,"@CBethAnderson Often the entire household is put on it at the same time to make sure it doesn't hit everyone.

Wishing you the best 😊"
40,2022-10-01 23:30:43+00:00,1576353948361191424,,"@CBethAnderson Consider asking your child's pediatrician for Oseltamivir or similar, &amp; plenty of electrolytes &amp; liquids if you haven't already.

Hope your child feels better &amp; wishing your mother improved health!"
41,2022-10-01 23:25:59+00:00,1576352758059319297,,@BenOxlade1 @interludecafes He's precious 💕 Congrats 🎉
42,2022-10-01 21:44:00+00:00,1576327091637096449,,"Researchers find evidence of possible link between herpes simplex &amp;  neurogenerative diseases ALS, Alzheimers, glaucoma
Also possible with Lupus, MS, etc as Valtrex reduces symptoms &amp; lesions dramatically https://t.co/NlcaeoKGlf"
43,2022-10-01 02:25:17+00:00,1576035494755827713,,"RT @SheldrickTrust: Yesterday, a fire threatened to engulf the southeastern slopes of the Chyulu Hills. Inaccessible by road we dispatched…"
44,2022-10-01 02:25:02+00:00,1576035429274746880,,RT @chefjoseandres: This is the video from @SamBloch1 flying into Sanibel island.. we are seeing such horrible destruction we @WCKitchen wi…
45,2022-09-30 20:52:29+00:00,1575951740431921152,,"@GregAbbott_TX Also, babies don't survive an abortion.

Fetuses exist in the womb. No one murders a fetus
Babies are born &amp; infanticide is already illegal

Convincing people it's in their best interest to have a govt tell them when, how &amp; where to have a family is wrong

Freedom!!!"
46,2022-09-30 20:48:40+00:00,1575950781030621185,,"@GregAbbott_TX You've convinced people that denying sex ed, insur. covered birth control, &amp; healthcare including abortion ISN'T a state authority dictating where, when &amp; how people should have kids

That's not 'Live free or die'

It's denying people the ability to choose when to start a family"
47,2022-09-30 20:45:24+00:00,1575949959819825152,,"@GovAbbott Funny thing is that, if a Dem governor did that, the GOO would verbally attack them for publicly admitting that they couldn't do the job their constituents voted them into office to do.

Being able to publicly admit that you can't handle this is, well, rather admirable."
48,2022-09-30 20:39:33+00:00,1575948484985094144,,"@BetoORourke The GOP convinced people that denying sex ed, insur. covered birth control, &amp; healthcare including abortion ISN'T a state authority dictating where, when &amp; how people should have kids

That's not 'Live free or die'

It's denying people the ability to choose when to start a family"
49,2022-09-30 20:33:42+00:00,1575947012721082368,,@ThatEricAlper Iron Maiden
50,2022-09-30 20:31:27+00:00,1575946446330687488,,"RT @SheldrickTrust: After another busy day of browsing the forest with friends, it’s ‘Goodnight’ from Tingai
https://t.co/ECpp8urNRe https:…"
51,2022-09-30 20:30:39+00:00,1575946247629770752,,RT @WynneDeb: So excited! The Audible of The Original Wife is live! Thank you to @CBethAnderson for a spectacular job bringing my words to…
52,2022-09-30 20:28:50+00:00,1575945790723268608,,"@LAfromLINY This is a great one!

Whenever a horror movie character does something we all know will kill them, I always giggle &amp; say 'Someone didn't read the script!' 'cuz I'm weird like that. 🤣"
